batch_id,standard_reference_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_role_en,standard_role_zh,referenced_content_en,referenced_content_zh,scope_relevance_en,scope_relevance_zh,emission_type_relevance_en,emission_type_relevance_zh,accounting_principle_en,accounting_principle_zh,is_gb_standard,gb_standard_code,referenced_snippet,evidence_page,review_status,confidence_level
batch_12,batch_12__r122_carrefour__20240__other__esrs_csrd,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,"ual investment budget; ■ has targeted net free cash flow above 1.7 billion euros by 2026. ■ ® ® ® Organic, Carrefour Quality Lines, agroecology, sustainable fishing (ASC/MSC), sustainable forest sourcing (FSC). See Section 2.1.2.4 Biodivers",25,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__tcfd,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,"unities Recognising the risk that climate change poses to its business, as well as the potential opportunities it could represent, in 2021 Carrefour assessed the Group’s specific climate‑related risks and opportunities, in line with the rec",92,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__ghg_protocol,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,"ational Agreement on Plastic Packaging Reducing Scope 3 greenhouse gas emissions Adapting products and supply chains to climate change Scientific experts and consultants Definition of industry‑level/ national strategies Partnerships EY, ICa",93,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__sbti,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,"ational Agreement on Plastic Packaging Reducing Scope 3 greenhouse gas emissions Adapting products and supply chains to climate change Scientific experts and consultants Definition of industry‑level/ national strategies Partnerships EY, ICa",93,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__gri,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"the International Covenant on Civil and Political Rights, the International Covenant on Economic, Social and Cultural Rights and the global framework agreement with UNI Global Union; ■ non‑financial reference standards such as the Global Re",266,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__sasb,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,"the International Covenant on Civil and Political Rights, the International Covenant on Economic, Social and Cultural Rights and the global framework agreement with UNI Global Union; ■ non‑financial reference standards such as the Global Re",266,seed_batch_12,medium
batch_12,batch_12__r149_procterandgamble__20240__annualreport__gri,r149_procterandgamble__20240__annualreport,r149_procterandgamble,宝洁公司,PROCTER & GAMBLE,149,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"y various stakeholders and developments beyond our control. Sustainability related disclosures included in this Annual Report, our Proxy Statement and our sustainability reports are informed by standards and guidelines such as the Global Re",15,seed_batch_12,medium
batch_12,batch_12__r149_procterandgamble__20240__annualreport__tcfd,r149_procterandgamble__20240__annualreport,r149_procterandgamble,宝洁公司,PROCTER & GAMBLE,149,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,"y various stakeholders and developments beyond our control. Sustainability related disclosures included in this Annual Report, our Proxy Statement and our sustainability reports are informed by standards and guidelines such as the Global Re",15,seed_batch_12,medium
batch_12,batch_12__r181_guangzhouautomobileindustrygroup__20240__other__gri,r181_guangzhouautomobileindustrygroup__20240__other,r181_guangzhouautomobileindustrygroup,广州汽车工业集团有限公司,GUANGZHOU AUTOMOBILE INDUSTRY GROUP,181,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,) 企业管治 (=) 责任管理 双重重要性议题分析 广汽集团通过积极的沟通和主动的调研工作，定期针对各利益相关方组织多种调研活动，旨在全面掌握并收集他们对广汽集团实现高质量可持续发展的看法与需求，从而不 断提高广汽集团在可持续发展方面的能力。 (7) 结合广汽集团现状及背景 家政策、公司活动、商业关系、披露标准四个方面，多维度识别与梳理本年度重要性议题，形成重要性议题库。 政策趋势分析 集团发展规划 集团商业关系 披露标准分析 紧跟国家宏观政策及监管机构要 根据广汽集团的战略,47,seed_batch_12,medium
batch_12,batch_12__r181_guangzhouautomobileindustrygroup__20240__other__ifrs_s2,r181_guangzhouautomobileindustrygroup__20240__other,r181_guangzhouautomobileindustrygroup,广州汽车工业集团有限公司,GUANGZHOU AUTOMOBILE INDUSTRY GROUP,181,IFRS S2,IFRS S2,Climate disclosure standard,气候披露标准,Disclosure standard,披露标准,Climate-related financial disclosures and emissions metrics for investors.,面向投资者的气候相关财务披露及排放指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality|Comparability,财务重要性|可比性,no,,高管致辞 关于本集团 2024 年大事记 专题: SMAK 智联精益 夯基固本 智联价值 创新为先 智联绿色 低碳出行 智联和谐 企业生态 关于本报告 附录 反馈意见表 (一 ) 绿色发展理念 (=) 坚持清洁生产 ( 三 ) 应对气候变化 2. 策略 广汽集团根据1SSB《国际财务报告可持续披露准则第 2 号一一气候相关披露》(IFRS S2) 建议、上海证券交易所《上市公司自律监管指引第 14 号一一可持续发展报告(试行) 》 和香港联合交易所的附录 C2《环境、社会及管,92,seed_batch_12,medium
batch_12,batch_12__r197_rochegroup__20240__annualreport__tcfd,r197_rochegroup__20240__annualreport,r197_rochegroup,瑞士罗氏公司,ROCHE GROUP,197,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,"Sustainability Report 1. Introduction 17 2. Business performance 35 3. Social 55 4. Diversity, equity and inclusion 75 5. Environment 95 6. Task Force on Climate-related Financial Disclosures (TCFD) 117 7. Ethical business practices a",17,seed_batch_12,medium
batch_12,batch_12__r197_rochegroup__20240__annualreport__sbti,r197_rochegroup__20240__annualreport,r197_rochegroup,瑞士罗氏公司,ROCHE GROUP,197,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,"2 The Science Based Targets initiative (SBTi) provides a framework for companies to reach net zero. Silke Hörnstein (right), Head Corporate Strategy and Sustainability and a member of the Enlarged Corporate Executive Committee, and Barend ",21,seed_batch_12,medium
