batch_id,methodology_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,entity_id,entity_type,scope_en,scope_zh,emission_type_en,emission_type_zh,scope3_category_code,scope3_category_en,scope3_category_zh,activity_category_en,activity_category_zh,data_source_type_en,data_source_type_zh,assurance_stage_en,assurance_stage_zh,calculation_method_en,calculation_method_zh,boundary_type_en,boundary_type_zh,classification_stage_en,classification_stage_zh,estimate_basis_en,estimate_basis_zh,evidence_page,review_status,confidence_level
batch_01,batch_01__r001_walmart__20250__esgreport__p28__scope_1__0001,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,r001_walmart,company,Scope 1,范围1,Direct emissions,直接排放,,,,Fugitive emissions,散逸性排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"omers’ preferences and financial abilities 9. Carbon pricing mechanisms on operations from increased climate-related regulations Increased costs of doing business due to embedded or additional prices on carbon. For example, direct and indir",,28,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__p28__scope_2__0002,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,r001_walmart,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,,,,Fugitive emissions,散逸性排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"omers’ preferences and financial abilities 9. Carbon pricing mechanisms on operations from increased climate-related regulations Increased costs of doing business due to embedded or additional prices on carbon. For example, direct and indir",,28,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__p30__scope_1__0003,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,r001_walmart,company,Scope 1,范围1,Direct emissions,直接排放,,,,Mobile emission source,移动排放源,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ransition-related risks (e.g., efficiency standards, carbon pricing, regulated transitions toward lower-emissions technologies). In retail, operational emissions include emissions from onsite refrigeration, transport fuels, stationary fuels",,30,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__p30__scope_1__0004,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,r001_walmart,company,Scope 1,范围1,Direct emissions,直接排放,,,,Purchased electricity,外购电力,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ransition-related risks (e.g., efficiency standards, carbon pricing, regulated transitions toward lower-emissions technologies). In retail, operational emissions include emissions from onsite refrigeration, transport fuels, stationary fuels",,30,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__p30__scope_2__0005,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,r001_walmart,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,,,,Mobile emission source,移动排放源,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ransition-related risks (e.g., efficiency standards, carbon pricing, regulated transitions toward lower-emissions technologies). In retail, operational emissions include emissions from onsite refrigeration, transport fuels, stationary fuels",,30,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__p30__scope_2__0006,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,r001_walmart,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,,,,Purchased electricity,外购电力,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ransition-related risks (e.g., efficiency standards, carbon pricing, regulated transitions toward lower-emissions technologies). In retail, operational emissions include emissions from onsite refrigeration, transport fuels, stationary fuels",,30,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__p31__scope_1__0007,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,r001_walmart,company,Scope 1,范围1,Direct emissions,直接排放,,,,,,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,e: Circular Economy People in Supply Chains Animal Welfare Product Supply Chain Sustainability Scope 1: 9.03 MMT CO2e Scope 2 (market-based): 6.61 MMT CO2e Walmart’s CY2024 Operational Emissions Percent of Total Scope 1 & 2 GHG Emissions 0.,,31,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__p31__scope_1__0008,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,r001_walmart,company,Scope 1,范围1,Direct emissions,直接排放,,,,Mobile emission source,移动排放源,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,e: Circular Economy People in Supply Chains Animal Welfare Product Supply Chain Sustainability Scope 1: 9.03 MMT CO2e Scope 2 (market-based): 6.61 MMT CO2e Walmart’s CY2024 Operational Emissions Percent of Total Scope 1 & 2 GHG Emissions 0.,,31,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__p31__scope_1__0009,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,r001_walmart,company,Scope 1,范围1,Direct emissions,直接排放,,,,Fugitive emissions,散逸性排放,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,e: Circular Economy People in Supply Chains Animal Welfare Product Supply Chain Sustainability Scope 1: 9.03 MMT CO2e Scope 2 (market-based): 6.61 MMT CO2e Walmart’s CY2024 Operational Emissions Percent of Total Scope 1 & 2 GHG Emissions 0.,,31,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__p31__scope_1__0010,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,r001_walmart,company,Scope 1,范围1,Direct emissions,直接排放,,,,Value-chain activities,价值链活动,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,e: Circular Economy People in Supply Chains Animal Welfare Product Supply Chain Sustainability Scope 1: 9.03 MMT CO2e Scope 2 (market-based): 6.61 MMT CO2e Walmart’s CY2024 Operational Emissions Percent of Total Scope 1 & 2 GHG Emissions 0.,,31,seed_batch_01,medium
