batch_id,standard_reference_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_role_en,standard_role_zh,referenced_content_en,referenced_content_zh,scope_relevance_en,scope_relevance_zh,emission_type_relevance_en,emission_type_relevance_zh,accounting_principle_en,accounting_principle_zh,is_gb_standard,gb_standard_code,referenced_snippet,evidence_page,review_status,confidence_level
batch_04,batch_04__r131_waltdisney__20240__other__sasb,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,5 COMPREHENSIVE TOTAL REWARDS 16 EMPLOYEE HEALTH & WELL-BEING 17 EMPLOYEE ENGAGEMENT & INCLUSION 17 TALENT DEVELOPMENT 18 Environment 20 EMISSIONS 21 WATER 23 WASTE 24 MATERIALS 25 SUSTAINABLE DESIGN 25 NATURE 26 Data & Frameworks 27 FISCAL,3,seed_batch_04,medium
batch_04,batch_04__r131_waltdisney__20240__other__tcfd,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,5 COMPREHENSIVE TOTAL REWARDS 16 EMPLOYEE HEALTH & WELL-BEING 17 EMPLOYEE ENGAGEMENT & INCLUSION 17 TALENT DEVELOPMENT 18 Environment 20 EMISSIONS 21 WATER 23 WASTE 24 MATERIALS 25 SUSTAINABLE DESIGN 25 NATURE 26 Data & Frameworks 27 FISCAL,3,seed_batch_04,medium
batch_04,batch_04__r131_waltdisney__20240__other__sbti,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,"esses and in relevant protocols that we follow. For emissions, we measure actual emissions and forecast future emissions based on information available within our business plans, and on sectoral changes, process changes, and other factors. ",21,seed_batch_04,medium
batch_04,batch_04__r131_waltdisney__20240__other__ghg_protocol,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,"ssions Water Waste Materials Sustainable Design Nature Data & Frameworks 23 We follow global frameworks to measure Scope 1, 2, & 3 GHG emissions: Learn more: 2030 Water Goals • Implement localized watershed stewardship strategies • Source s",23,seed_batch_04,medium
batch_04,batch_04__r132_orlen__20240__other__esrs_csrd,r132_orlen__20240__other,r132_orlen,波兰国营石油公司,ORLEN,132,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,research and development 77 4.8. Risk management 78 05. Financial position of the ORLEN Group and ORLEN S.A. 93 5.1. Financial position of the ORLEN Group 94 5.2. Financial condition of ORLEN S.A. 115 06. Sustainability Statement 118 6.1. G,3,seed_batch_04,medium
batch_04,batch_04__r132_orlen__20240__other__ghg_protocol,r132_orlen__20240__other,r132_orlen,波兰国营石油公司,ORLEN,132,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,amending Regulation (EU) 2019/2088 (“Regulation (UE) 2020/852”). Disclosures regarding the EU Taxonomy are contained in Section 6.12 of this Sustainability Statement. Selected disclosures have been prepared based on other frameworks and sta,119,seed_batch_04,medium
batch_04,batch_04__r133_delltechnologies__nan__esgreport__gri,r133_delltechnologies__nan__esgreport,r133_delltechnologies,戴尔科技公司,DELL TECHNOLOGIES,133,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"measure progress toward the goals set forth in our ESG plan, while others provide additional insight into other business indicators relevant to various stakeholders. We complement this information with our framework reporting per Global Rep",1,seed_batch_04,medium
batch_04,batch_04__r133_delltechnologies__nan__esgreport__sasb,r133_delltechnologies__nan__esgreport,r133_delltechnologies,戴尔科技公司,DELL TECHNOLOGIES,133,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,"measure progress toward the goals set forth in our ESG plan, while others provide additional insight into other business indicators relevant to various stakeholders. We complement this information with our framework reporting per Global Rep",1,seed_batch_04,medium
batch_04,batch_04__r134_dhlgroup__20240__sustainabilityreport__esrs_csrd,r134_dhlgroup__20240__sustainabilityreport,r134_dhlgroup,敦豪集团,DHL GROUP,134,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,16 PRINCIPLE OF DOUBLE MATERIALITY The concept of dual materiality determines the materiality of the impact and the financial materiality. 1) European Sustainability Reporting Standards (ESRS). Application as of fiscal year 2024. DOUBLE MAT,16,seed_batch_04,medium
batch_04,batch_04__r134_dhlgroup__20240__sustainabilityreport__ghg_protocol,r134_dhlgroup__20240__sustainabilityreport,r134_dhlgroup,敦豪集团,DHL GROUP,134,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,pital goods Fuel and energy- related activities Upstream transportation and distribution Business travel Employee commuting 1.77 2.49 27 SCOPE 3 GHG EMISSIONS The GHG emissions of transportation partners (Scope 3) are included under measure,27,seed_batch_04,medium
