batch_id,standard_reference_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_role_en,standard_role_zh,referenced_content_en,referenced_content_zh,scope_relevance_en,scope_relevance_zh,emission_type_relevance_en,emission_type_relevance_zh,accounting_principle_en,accounting_principle_zh,is_gb_standard,gb_standard_code,referenced_snippet,evidence_page,review_status,confidence_level
batch_01,batch_01__r001_walmart__20250__esgreport__ifrs_s2,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,IFRS S2,IFRS S2,Climate disclosure standard,气候披露标准,Disclosure standard,披露标准,Climate-related financial disclosures and emissions metrics for investors.,面向投资者的气候相关财务披露及排放指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality|Comparability,财务重要性|可比性,no,,ponse Ethics & Integrity 76 Corporate Governance 80 Ethics and Compliance 87 Responsible Use of Data and Technology 90 Human Rights 96 Responsible Engagement in Public Policy Appendix 101 ESG Data Table 107 ISSB: International Financial Rep,2,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__ghg_protocol,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,rting Walmart Inc. calculates its GHG emissions footprint estimates in alignment with the Greenhouse Gas Protocol’s Corporate Accounting and Reporting Standard as well as the Corporate Value Chain (Scope 3) Accounting and Reporting Standard,7,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__iso_14064_3,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,ISO 14064-3,ISO 14064-3,ISO assurance system,ISO鉴证体系,Verification and assurance standard,核查与鉴证标准,Greenhouse-gas statement verification and assurance requirements.,温室气体声明核查与鉴证要求。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Verifiability|Credibility,可核查性|可信性,no,,rting Walmart Inc. calculates its GHG emissions footprint estimates in alignment with the Greenhouse Gas Protocol’s Corporate Accounting and Reporting Standard as well as the Corporate Value Chain (Scope 3) Accounting and Reporting Standard,7,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__sbti,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,"issions across Walmart’s global operations by 2040, reducing absolute Scope 1 & 2 GHG emissions 35% by 2025 and 65% by 2030 from our 2015 base year (interim targets approved as science-based and classified as 1.5°C-aligned by Science Based ",30,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__gri,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"Sustainability Community Ethics & Integrity Opportunity Our People: Associate Experiences and Paths of OpportunityMTT_ATT Overall Workforce Metric FY2025 FY2024 FY2023 Framework/Goal Alignment People employed, worldwide ~2.1 million ~2.1 mi",101,seed_batch_01,medium
batch_01,batch_01__r001_walmart__20250__esgreport__sasb,r001_walmart__20250__esgreport,r001_walmart,沃尔玛,WALMART,1,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,ustainability Community Ethics & Integrity Opportunity Our People: Associate Experiences and Paths of OpportunityMTT_ATT Workforce69 Metric FY2025 Framework/Goal Alignment Global Workforce­—Associates by country Africa 1.4% SASB CG-MR-330a.,102,seed_batch_01,medium
batch_01,batch_01__r004_saudiaramco__20240__sustainabilityreport__ghg_protocol,r004_saudiaramco__20240__sustainabilityreport,r004_saudiaramco,沙特阿美公司,SAUDI ARAMCO,4,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,Report has been prepared with reference to and/or guidance from the following: • International Petroleum Industry Environmental Conservation Association (Ipieca) sustainability reporting guidelines; • Greenhouse gas (GHG) emissions measurem,2,seed_batch_01,medium
batch_01,batch_01__r004_saudiaramco__20240__sustainabilityreport__iso_14067,r004_saudiaramco__20240__sustainabilityreport,r004_saudiaramco,沙特阿美公司,SAUDI ARAMCO,4,ISO 14067,ISO 14067,ISO product carbon standard,ISO产品碳足迹标准,Methodology standard,方法学标准,Product carbon footprint quantification and communication.,产品碳足迹量化与沟通。,Scope 3,范围3,Other indirect emissions,其他间接排放,Life-cycle perspective,生命周期视角,no,,"North America to Asia. The next entity in the value chain of this pilot, Motiva’s Port Arthur Manufacturing Complex, made progress in their measurement of the product-level emissions of their base oils production by undergoing third-party v",23,seed_batch_01,medium
batch_01,batch_01__r007_apple__20250__other__ghg_protocol,r007_apple__20250__other,r007_apple,苹果公司,APPLE,7,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c",100,seed_batch_01,medium
batch_01,batch_01__r007_apple__20250__other__iso_14064_3,r007_apple__20250__other,r007_apple,苹果公司,APPLE,7,ISO 14064-3,ISO 14064-3,ISO assurance system,ISO鉴证体系,Verification and assurance standard,核查与鉴证标准,Greenhouse-gas statement verification and assurance requirements.,温室气体声明核查与鉴证要求。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Verifiability|Credibility,可核查性|可信性,no,,"e Engagements (ISAE) 3000 Revised, Assurance Engagements Other than Audits or Reviews of Historical Financial Information (effective for assurance reports dated on or after Dec. 15, 2015), issued by the International Auditing and Assurance ",108,seed_batch_01,medium
batch_01,batch_01__r007_apple__20250__other__esrs_csrd,r007_apple__20250__other,r007_apple,苹果公司,APPLE,7,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,"to Apple’s financial results or for purposes of U.S. securities laws, or any other laws or requirements, such as potential upcoming requirements under the EU Corporate Sustainability Reporting Directive (CSRD), the European Sustainability R",124,seed_batch_01,medium
