batch_id,company_id,company_name_zh,company_name_en,world500_rank,gbt4754_section_code,gbt4754_section_name_zh,gbt4754_section_name_en,mapping_basis_en,mapping_basis_zh,review_status,confidence_level
batch_01,r001_walmart,沃尔玛,WALMART,1,L,租赁和商务服务业,Leasing and Business Services,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r004_saudiaramco,沙特阿美公司,SAUDI ARAMCO,4,B,采矿业,Mining,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r007_apple,苹果公司,APPLE,7,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r008_unitedhealthgroup,联合健康集团,UNITEDHEALTH GROUP,8,S,公共管理、社会保障和社会组织,"Public Administration, Social Security and Social Organizations",Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r010_cvshealth公司,CVS Health公司,CVS Health公司,10,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r011_volkswagen,大众公司,VOLKSWAGEN,11,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r012_exxonmobil,埃克森美孚,EXXON MOBIL,12,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r013_shell,壳牌公司,SHELL,13,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r014_chinastateconstructionengineering,中国建筑集团有限公司,CHINA STATE CONSTRUCTION ENGINEERING,14,E,建筑业,Construction,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r015_toyotamotor,丰田汽车公司,TOYOTA MOTOR,15,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r016_mckesson,麦克森公司,MCKESSON,16,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r018_cencora公司,Cencora公司,Cencora公司,18,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r019_trafiguragroup,托克集团,TRAFIGURA GROUP,19,L,租赁和商务服务业,Leasing and Business Services,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r020_costcowholesale,开市客,COSTCO WHOLESALE,20,L,租赁和商务服务业,Leasing and Business Services,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r021_jpmorganchase,摩根大通公司,JPMORGAN CHASE,21,J,金融业,Finance,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r023_totalenergies,道达尔能源公司,TOTALENERGIES,23,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r026_microsoft,微软,MICROSOFT,26,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r027_cardinalhealth,嘉德诺健康集团,CARDINAL HEALTH,27,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r028_stellantis集团,Stellantis集团,Stellantis集团,28,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r029_chevron,雪佛龙,CHEVRON,29,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r031_samsungelectronics,三星电子,SAMSUNG ELECTRONICS,31,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r032_honhaiprecisionindustry,鸿海精密工业股份有限公司,HON HAI PRECISION INDUSTRY,32,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r033_cignagroup,信诺集团,CIGNA GROUP,33,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r034_agriculturalbankofchina,中国农业银行股份有限公司,AGRICULTURAL BANK OF CHINA,34,J,金融业,Finance,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
batch_01,r035_chinarailwayengineeringgroup,中国铁路工程集团有限公司,CHINA RAILWAY ENGINEERING GROUP,35,E,建筑业,Construction,Mapped directly from the world500 registry entry.,直接采用世界500强注册表中的 GB/T 4754-2017 门类映射。,registry_mapped,high
