batch_id,standard_reference_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_role_en,standard_role_zh,referenced_content_en,referenced_content_zh,scope_relevance_en,scope_relevance_zh,emission_type_relevance_en,emission_type_relevance_zh,accounting_principle_en,accounting_principle_zh,is_gb_standard,gb_standard_code,referenced_snippet,evidence_page,review_status,confidence_level
batch_02,batch_02__r036_fordmotor__20250__sustainabilityreport__gri,r036_fordmotor__20250__sustainabilityreport,r036_fordmotor,福特汽车公司,FORD MOTOR,36,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"Sustainability Reporting Directive (CSRD) (EU 2023/2772 of 31 July 2023). We also continue to align with existing best practice reporting frameworks including, but not limited to, the IFRS Foundation International <IR> Framework, Global Rep",4,seed_batch_02,medium
batch_02,batch_02__r036_fordmotor__20250__sustainabilityreport__sasb,r036_fordmotor__20250__sustainabilityreport,r036_fordmotor,福特汽车公司,FORD MOTOR,36,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,"Sustainability Reporting Directive (CSRD) (EU 2023/2772 of 31 July 2023). We also continue to align with existing best practice reporting frameworks including, but not limited to, the IFRS Foundation International <IR> Framework, Global Rep",4,seed_batch_02,medium
batch_02,batch_02__r036_fordmotor__20250__sustainabilityreport__tcfd,r036_fordmotor__20250__sustainabilityreport,r036_fordmotor,福特汽车公司,FORD MOTOR,36,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,"Sustainability Reporting Directive (CSRD) (EU 2023/2772 of 31 July 2023). We also continue to align with existing best practice reporting frameworks including, but not limited to, the IFRS Foundation International <IR> Framework, Global Rep",4,seed_batch_02,medium
batch_02,batch_02__r036_fordmotor__20250__sustainabilityreport__esrs_csrd,r036_fordmotor__20250__sustainabilityreport,r036_fordmotor,福特汽车公司,FORD MOTOR,36,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,"Sustainability Reporting Directive (CSRD) (EU 2023/2772 of 31 July 2023). We also continue to align with existing best practice reporting frameworks including, but not limited to, the IFRS Foundation International <IR> Framework, Global Rep",4,seed_batch_02,medium
batch_02,batch_02__r036_fordmotor__20250__sustainabilityreport__sbti,r036_fordmotor__20250__sustainabilityreport,r036_fordmotor,福特汽车公司,FORD MOTOR,36,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,2024. This includes electric vehicles and plug-in hybrid electric vehicles. Ford Integrated Sustainability and Financial Report 2025 05 → 4 9% reduction in absolute global operations greenhouse gas (GHG) emissions2 since 2017. Science Based,5,seed_batch_02,medium
batch_02,batch_02__r036_fordmotor__20250__sustainabilityreport__ghg_protocol,r036_fordmotor__20250__sustainabilityreport,r036_fordmotor,福特汽车公司,FORD MOTOR,36,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,"/1119 (European Climate Law). Our Global Greenhouse Gas Reduction Targets As we work toward carbon neutrality, we are investing in our business now to transform our value chain by reducing Scope 1, 2, and 3 emissions in line with science an",44,seed_batch_02,medium
batch_02,batch_02__r036_fordmotor__20250__sustainabilityreport__iso_14064,r036_fordmotor__20250__sustainabilityreport,r036_fordmotor,福特汽车公司,FORD MOTOR,36,ISO 14064,ISO 14064,Other reporting framework,其他报告框架,Guideline,指引,"Referenced in the report as a reporting, assurance or methodological basis.",在报告中作为披露、鉴证或方法学依据被引用。,Enterprise-wide disclosure,企业整体披露,,,,,no,,"nd-of-Life | Air, Water, and Soil Pollution | Water Resources | Biodiversity and Ecosystems Climate Change — Achieving Carbon Neutrality — continued Ford Integrated Sustainability and Financial Report 2025 67 The Inventory Management Plan, ",67,seed_batch_02,medium
batch_02,batch_02__r037_bankofchina__20240__other__gb_t_2589_2020,r037_bankofchina__20240__other,r037_bankofchina,中国银行股份有限公司,BANK OF CHINA,37,GB/T 2589-2020,GB/T 2589-2020,Chinese national standard system,国家标准体系,Measurement standard,计量标准,Energy use and comprehensive energy-consumption accounting basis.,能源使用与综合能耗核算依据。,Scope 1|Scope 2,范围1|范围2,Direct emissions|Indirect energy emissions,直接排放|能源间接排放,Standardized measurement,标准化计量,yes,GB/T 2589-2020,"、甲烷及氧化亚气，自身运营温室气体排放 承销境内、境外绿色债券改行规模分别位列银行间市声 了 cee syne 了 -本和四 von — _ II, 加 工 IE IS . IAF I 了 7 ~~. 7 7 二日 oR » 7 ~_ 第 、彭情“全球离库绿色债券”排行檬中资同业第一。 为汽油、柴油、天然气、液化天然气、液化石油气、燃料油、煤等化石将料任底产生的 色金融债券和 100 亿元境 接排放;范围二为外购电力和热力隐含的间接排放;范围三类别 5 包括废纸、办公垃圾及 ",24,seed_batch_02,medium
batch_02,batch_02__r037_bankofchina__20240__other__gri,r037_bankofchina__20240__other,r037_bankofchina,中国银行股份有限公司,BANK OF CHINA,37,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,海证券交易所上市公司自律监管指南第 4 号一一可持续发展报告编制》要求，面向客户和消费者、 投东和投资者、员工、董监事会和高级管理层成员、供应商等利益相关方群体广泛开展调研。下一步，本行将认真研究利 益相关方的反馈意见，综合评估可持续发展议题重要性情况，并将在本行可持续发展报告中予以披露。 DH 中国银行社会责任议题重要性评估流程 通过深入解读、分析国家宏观政策与行业发展趋势，参考香港联合交易所《环境、社会及管治报告守则》、 Poa 。 联合国可持续发展目标 〈SDGs) 、,62,seed_batch_02,medium
batch_02,batch_02__r041_bmwgroup__20240__other__sbti,r041_bmwgroup__20240__other,r041_bmwgroup,宝马集团,BMW GROUP,41,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,"EMISSIONEN Die BMW Group hat sich CO2-Reduzierungsziele bis 2030 gesetzt, die im Jahr 2021 durch die SBTi vali- diert wurden und im Einklang mit dem Pariser Klima- ziel zur Begrenzung der globalen Erwarmung stehen. Produktion Prozessbedingt",33,seed_batch_02,medium
