batch_id,methodology_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,entity_id,entity_type,scope_en,scope_zh,emission_type_en,emission_type_zh,scope3_category_code,scope3_category_en,scope3_category_zh,activity_category_en,activity_category_zh,data_source_type_en,data_source_type_zh,assurance_stage_en,assurance_stage_zh,calculation_method_en,calculation_method_zh,boundary_type_en,boundary_type_zh,classification_stage_en,classification_stage_zh,estimate_basis_en,estimate_basis_zh,evidence_page,review_status,confidence_level
batch_12,batch_12__r122_carrefour__20240__other__p66__scope_3__0001,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,Process emissions,过程排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,not included in the total number of pallets used in downstream transport. Energy: the quantity of energy reported corresponds to the quantity purchased and not the quantity actually consumed for heating oil and gas (15% of the energy consum,,66,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p66__scope_3__0002,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,Fugitive emissions,散逸性排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,not included in the total number of pallets used in downstream transport. Energy: the quantity of energy reported corresponds to the quantity purchased and not the quantity actually consumed for heating oil and gas (15% of the energy consum,,66,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p66__scope_3__0003,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,Value-chain activities,价值链活动,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,not included in the total number of pallets used in downstream transport. Energy: the quantity of energy reported corresponds to the quantity purchased and not the quantity actually consumed for heating oil and gas (15% of the energy consum,,66,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p91__scope_3__0004,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,Fugitive emissions,散逸性排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"res (Scopes 1 & 2) Loss of appeal and penalties for poor energy management in stores Absence of low‑carbon equipment in stores can make them less attractive to customers and franchisees. In addition, failure to comply with regulations such ",,91,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p94__inventory__0005,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,,,,,,,,Fugitive emissions,散逸性排放,,,Validation,审定,,,,,Explicit mention,原文明确提及,cope 1 & 2 CO emissions % (in tCO eq) -70% 2040 Proportion of renewable electricity out of total electricity consumption % (in MWh) 100% 2030 0% 2019 Reduction in energy use intensity % (in kWh/sq.m.) -20% 2026 528 2019 -27.5% 2030 Reductio,,94,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p96__scope_1__0006,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 1,范围1,Direct emissions,直接排放,,,,Fugitive emissions,散逸性排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"00,000 tCO₂ 1,000,000 tCO₂ 500,000 tCO₂ Business-as-Usual + Projected Growth Greening of the grid Brazil DPPA Store Energy Eﬃciency Refrigeration Eﬃciency On-Site Solar Pan-European VPPA 100% RE for Taiwan and Argentina 2040 goal (1.5°C) 20",,96,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p97__scope_3__0007,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,Value-chain activities,价值链活动,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"in alternative energy for mobility, going beyond electric vehicles, by testing new solutions with its customers. reducing packaging and promoting zero waste consumption; ■ recovering waste and reducing food waste in stores; ■ reducing emiss",,97,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p99__scope_3__0008,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 3,范围3,Other indirect emissions,其他间接排放,11,Category 11,类别11 销售产品的使用,Mobile emission source,移动排放源,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"es of biofuels. Encourage soft modes of transport and the use of electric vehicles. 27.5% reduction by 2030 (vs. 2019) in GHG emissions from the use of sold products Installation of 5,000 electric charging stations in France in 2026. Other ",,99,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p99__scope_3__0009,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 3,范围3,Other indirect emissions,其他间接排放,11,Category 11,类别11 销售产品的使用,Use of sold products,销售产品使用,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"es of biofuels. Encourage soft modes of transport and the use of electric vehicles. 27.5% reduction by 2030 (vs. 2019) in GHG emissions from the use of sold products Installation of 5,000 electric charging stations in France in 2026. Other ",,99,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p99__scope_3__0010,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 3,范围3,Other indirect emissions,其他间接排放,11,Category 11,类别11 销售产品的使用,Value-chain activities,价值链活动,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"es of biofuels. Encourage soft modes of transport and the use of electric vehicles. 27.5% reduction by 2030 (vs. 2019) in GHG emissions from the use of sold products Installation of 5,000 electric charging stations in France in 2026. Other ",,99,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p99__scope_3__0011,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 3,范围3,Other indirect emissions,其他间接排放,11,Category 11,类别11 销售产品的使用,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"es of biofuels. Encourage soft modes of transport and the use of electric vehicles. 27.5% reduction by 2030 (vs. 2019) in GHG emissions from the use of sold products Installation of 5,000 electric charging stations in France in 2026. Other ",,99,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p100__inventory__0012,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,,,,,,,,Fugitive emissions,散逸性排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,2 UNIVERSAL REGISTRATION DOCUMENT 2024 / CARREFOUR www.carrefour.com SUSTAINABILITY STATEMENT AND DUTY OF CARE PLAN Sustainability Statement 98 Reduction in emissions from refrigerant use: Carrefour is committed to phasing out HFC refrigera,,100,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p102__scope_3__0013,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,Value-chain activities,价值链活动,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,2 UNIVERSAL REGISTRATION DOCUMENT 2024 / CARREFOUR www.carrefour.com SUSTAINABILITY STATEMENT AND DUTY OF CARE PLAN Sustainability Statement 100 Downstream transportation: Carrefour aims to achieve a 27.5% reduction in outbound transport‑re,,102,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p104__scope_1__0014,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 1,范围1,Direct emissions,直接排放,5,Category 5,类别5 运营产生的废弃物,Waste in operations,运营废弃物,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"454 146,308,870 -2% -32% 1. Purchased goods and services 105,930,439 119,497,358 117,515,731 -2% -33.3% 2. Capital goods 669,980 666,000 654,520 -2% 3. Fuel and energy‑related activities (not included in Scope 1 or Scope 2) 3,335,925 2,959,",,104,seed_batch_12,medium
batch_12,batch_12__r122_carrefour__20240__other__p104__scope_1__0015,r122_carrefour__20240__other,r122_carrefour,家乐福,CARREFOUR,122,r122_carrefour,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,Business travel,商务差旅,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"454 146,308,870 -2% -32% 1. Purchased goods and services 105,930,439 119,497,358 117,515,731 -2% -33.3% 2. Capital goods 669,980 666,000 654,520 -2% 3. Fuel and energy‑related activities (not included in Scope 1 or Scope 2) 3,335,925 2,959,",,104,seed_batch_12,medium
