batch_id,methodology_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,entity_id,entity_type,scope_en,scope_zh,emission_type_en,emission_type_zh,scope3_category_code,scope3_category_en,scope3_category_zh,activity_category_en,activity_category_zh,data_source_type_en,data_source_type_zh,assurance_stage_en,assurance_stage_zh,calculation_method_en,calculation_method_zh,boundary_type_en,boundary_type_zh,classification_stage_en,classification_stage_zh,estimate_basis_en,estimate_basis_zh,evidence_page,review_status,confidence_level
batch_15,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p31__inventory__0001,r498_瑞士abb集团__20240__sustainabilityreport,r498_瑞士abb集团,瑞士ABB集团,瑞士ABB集团,498,r498_瑞士abb集团,company,,,,,,,,Process emissions,过程排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,ABB SUSTAINABILITY STATEMENT 2024 29 We chose the “Net Zero Emissions by 2050” scenario of the International Energy Agency (IEA) as the basis for the transition scenario analysis as it features net zero CO2 energy sector and industrial proc,,31,seed_batch_15,medium
batch_15,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0002,r498_瑞士abb集团__20240__sustainabilityreport,r498_瑞士abb集团,瑞士ABB集团,瑞士ABB集团,498,r498_瑞士abb集团,company,Scope 1,范围1,Direct emissions,直接排放,,,,,,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,"market-based 138 151 Total scope 1+2 GHG emissions, location-based 405 423 Gross indirect (scope 3) GHG emissions 1 Purchased goods and services1 12,172 12,566 2 Capital goods1 85 69 3 Fuel and energy-related Activities (not included in sco",,36,seed_batch_15,medium
batch_15,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0003,r498_瑞士abb集团__20240__sustainabilityreport,r498_瑞士abb集团,瑞士ABB集团,瑞士ABB集团,498,r498_瑞士abb集团,company,Scope 1,范围1,Direct emissions,直接排放,5,Category 5,类别5 运营产生的废弃物,Waste in operations,运营废弃物,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,"market-based 138 151 Total scope 1+2 GHG emissions, location-based 405 423 Gross indirect (scope 3) GHG emissions 1 Purchased goods and services1 12,172 12,566 2 Capital goods1 85 69 3 Fuel and energy-related Activities (not included in sco",,36,seed_batch_15,medium
batch_15,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0004,r498_瑞士abb集团__20240__sustainabilityreport,r498_瑞士abb集团,瑞士ABB集团,瑞士ABB集团,498,r498_瑞士abb集团,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,Business travel,商务差旅,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,"market-based 138 151 Total scope 1+2 GHG emissions, location-based 405 423 Gross indirect (scope 3) GHG emissions 1 Purchased goods and services1 12,172 12,566 2 Capital goods1 85 69 3 Fuel and energy-related Activities (not included in sco",,36,seed_batch_15,medium
batch_15,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0005,r498_瑞士abb集团__20240__sustainabilityreport,r498_瑞士abb集团,瑞士ABB集团,瑞士ABB集团,498,r498_瑞士abb集团,company,Scope 1,范围1,Direct emissions,直接排放,1,Category 1,类别1 购买的商品和服务,Value-chain activities,价值链活动,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,"market-based 138 151 Total scope 1+2 GHG emissions, location-based 405 423 Gross indirect (scope 3) GHG emissions 1 Purchased goods and services1 12,172 12,566 2 Capital goods1 85 69 3 Fuel and energy-related Activities (not included in sco",,36,seed_batch_15,medium
batch_15,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0006,r498_瑞士abb集团__20240__sustainabilityreport,r498_瑞士abb集团,瑞士ABB集团,瑞士ABB集团,498,r498_瑞士abb集团,company,Scope 1,范围1,Direct emissions,直接排放,1,Category 1,类别1 购买的商品和服务,,,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,"market-based 138 151 Total scope 1+2 GHG emissions, location-based 405 423 Gross indirect (scope 3) GHG emissions 1 Purchased goods and services1 12,172 12,566 2 Capital goods1 85 69 3 Fuel and energy-related Activities (not included in sco",,36,seed_batch_15,medium
batch_15,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0007,r498_瑞士abb集团__20240__sustainabilityreport,r498_瑞士abb集团,瑞士ABB集团,瑞士ABB集团,498,r498_瑞士abb集团,company,Scope 1,范围1,Direct emissions,直接排放,5,Category 5,类别5 运营产生的废弃物,,,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,"market-based 138 151 Total scope 1+2 GHG emissions, location-based 405 423 Gross indirect (scope 3) GHG emissions 1 Purchased goods and services1 12,172 12,566 2 Capital goods1 85 69 3 Fuel and energy-related Activities (not included in sco",,36,seed_batch_15,medium
batch_15,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0008,r498_瑞士abb集团__20240__sustainabilityreport,r498_瑞士abb集团,瑞士ABB集团,瑞士ABB集团,498,r498_瑞士abb集团,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,,,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,"market-based 138 151 Total scope 1+2 GHG emissions, location-based 405 423 Gross indirect (scope 3) GHG emissions 1 Purchased goods and services1 12,172 12,566 2 Capital goods1 85 69 3 Fuel and energy-related Activities (not included in sco",,36,seed_batch_15,medium
batch_15,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0009,r498_瑞士abb集团__20240__sustainabilityreport,r498_瑞士abb集团,瑞士ABB集团,瑞士ABB集团,498,r498_瑞士abb集团,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,,,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,"market-based 138 151 Total scope 1+2 GHG emissions, location-based 405 423 Gross indirect (scope 3) GHG emissions 1 Purchased goods and services1 12,172 12,566 2 Capital goods1 85 69 3 Fuel and energy-related Activities (not included in sco",,36,seed_batch_15,medium
batch_15,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0010,r498_瑞士abb集团__20240__sustainabilityreport,r498_瑞士abb集团,瑞士ABB集团,瑞士ABB集团,498,r498_瑞士abb集团,company,Scope 3,范围3,Other indirect emissions,其他间接排放,5,Category 5,类别5 运营产生的废弃物,Waste in operations,运营废弃物,,,Report disclosure,报告披露,Market-based,市场法,,,Explicit mention,原文明确提及,"market-based 138 151 Total scope 1+2 GHG emissions, location-based 405 423 Gross indirect (scope 3) GHG emissions 1 Purchased goods and services1 12,172 12,566 2 Capital goods1 85 69 3 Fuel and energy-related Activities (not included in sco",,36,seed_batch_15,medium
