batch_id,company_id,company_name_zh,company_name_en,world500_rank,gbt4754_section_code,gbt4754_section_name_zh,gbt4754_section_name_en,mapping_basis_en,mapping_basis_zh,review_status,confidence_level
batch_08,r324_americaninternationalgroup,美国国际集团,AMERICAN INTERNATIONAL GROUP,324,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r326_sinomach,中国机械工业集团有限公司,SINOMACH,326,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r327_talanx公司,Talanx公司,Talanx公司,327,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r329_astrazeneca,阿斯利康,ASTRAZENECA,329,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r334_caixaeconômicafederal,巴西联邦储蓄银行,CAIXA ECONÔMICA FEDERAL,334,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r335_chs公司,CHS公司,CHS公司,335,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r339_hyundaimobis,现代摩比斯公司,HYUNDAI MOBIS,339,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r342_bristolmyerssquibb,百时美施贵宝公司,BRISTOL-MYERS SQUIBB,342,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r344_continental,德国大陆集团,CONTINENTAL,344,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r350_telefónica,西班牙电话公司,TELEFÓNICA,350,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r352_bestbuy,百思买,BEST BUY,352,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r353_woolworthsgroup,伍尔沃斯集团,WOOLWORTHS GROUP,353,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r356_thermofisherscientific,赛默飞世尔科技公司,THERMO FISHER SCIENTIFIC,356,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r359_massachusettsmutuallifeinsurance,万通互惠理财公司,MASSACHUSETTS MUTUAL LIFE INSURANCE,359,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r365_travelers公司,Travelers公司,Travelers公司,365,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r366_warnerbrosdiscovery,华纳兄弟探索公司,WARNER BROS. DISCOVERY,366,R,文化、体育和娱乐业,"Culture, Sports and Entertainment",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r367_canadianimperialbankofcommerce,加拿大帝国商业银行,CANADIAN IMPERIAL BANK OF COMMERCE,367,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r368_lyondellbasellindustries,利安德巴塞尔工业公司,LYONDELLBASELL INDUSTRIES,368,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r369_jsainsbury,森宝利公司,J. SAINSBURY,369,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r386_inditex公司,Inditex公司,Inditex公司,386,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r387_schneiderelectric,施耐德电气,SCHNEIDER ELECTRIC,387,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r388_northwesternmutual,西北互助人寿保险公司,NORTHWESTERN MUTUAL,388,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r392_coop集团,Coop集团,Coop集团,392,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r396_standardchartered,渣打银行,STANDARD CHARTERED,396,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_08,r397_xiaomi,小米集团,XIAOMI,397,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
