batch_id,methodology_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,entity_id,entity_type,scope_en,scope_zh,emission_type_en,emission_type_zh,scope3_category_code,scope3_category_en,scope3_category_zh,activity_category_en,activity_category_zh,data_source_type_en,data_source_type_zh,assurance_stage_en,assurance_stage_zh,calculation_method_en,calculation_method_zh,boundary_type_en,boundary_type_zh,classification_stage_en,classification_stage_zh,estimate_basis_en,estimate_basis_zh,evidence_page,review_status,confidence_level
batch_04,batch_04__r131_waltdisney__20240__other__p21__scope_3__0001,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,r131_waltdisney,company,Scope 3,范围3,Other indirect emissions,其他间接排放,5,Category 5,类别5 运营产生的废弃物,Waste in operations,运营废弃物,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"EMISSIONS FROM OUR VALUE CHAIN (SCOPE 3) • Reduce Scope 3 emissions through absolute reduction and supplier and licensee engagement: – Reduce absolute Scope 3 GHG emissions from purchased goods and services, capital goods, fuel- and energy-",,21,seed_batch_04,medium
batch_04,batch_04__r131_waltdisney__20240__other__p21__scope_3__0002,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,r131_waltdisney,company,Scope 3,范围3,Other indirect emissions,其他间接排放,6,Category 6,类别6 商务差旅,Business travel,商务差旅,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"EMISSIONS FROM OUR VALUE CHAIN (SCOPE 3) • Reduce Scope 3 emissions through absolute reduction and supplier and licensee engagement: – Reduce absolute Scope 3 GHG emissions from purchased goods and services, capital goods, fuel- and energy-",,21,seed_batch_04,medium
batch_04,batch_04__r131_waltdisney__20240__other__p21__scope_3__0003,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,r131_waltdisney,company,Scope 3,范围3,Other indirect emissions,其他间接排放,1,Category 1,类别1 购买的商品和服务,Value-chain activities,价值链活动,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"EMISSIONS FROM OUR VALUE CHAIN (SCOPE 3) • Reduce Scope 3 emissions through absolute reduction and supplier and licensee engagement: – Reduce absolute Scope 3 GHG emissions from purchased goods and services, capital goods, fuel- and energy-",,21,seed_batch_04,medium
batch_04,batch_04__r131_waltdisney__20240__other__p21__scope_3__0004,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,r131_waltdisney,company,Scope 3,范围3,Other indirect emissions,其他间接排放,1,Category 1,类别1 购买的商品和服务,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"EMISSIONS FROM OUR VALUE CHAIN (SCOPE 3) • Reduce Scope 3 emissions through absolute reduction and supplier and licensee engagement: – Reduce absolute Scope 3 GHG emissions from purchased goods and services, capital goods, fuel- and energy-",,21,seed_batch_04,medium
batch_04,batch_04__r131_waltdisney__20240__other__p21__scope_3__0005,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,r131_waltdisney,company,Scope 3,范围3,Other indirect emissions,其他间接排放,3,Category 3,类别3 燃料与能源相关活动,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"EMISSIONS FROM OUR VALUE CHAIN (SCOPE 3) • Reduce Scope 3 emissions through absolute reduction and supplier and licensee engagement: – Reduce absolute Scope 3 GHG emissions from purchased goods and services, capital goods, fuel- and energy-",,21,seed_batch_04,medium
batch_04,batch_04__r131_waltdisney__20240__other__p21__scope_3__0006,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,r131_waltdisney,company,Scope 3,范围3,Other indirect emissions,其他间接排放,5,Category 5,类别5 运营产生的废弃物,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"EMISSIONS FROM OUR VALUE CHAIN (SCOPE 3) • Reduce Scope 3 emissions through absolute reduction and supplier and licensee engagement: – Reduce absolute Scope 3 GHG emissions from purchased goods and services, capital goods, fuel- and energy-",,21,seed_batch_04,medium
batch_04,batch_04__r131_waltdisney__20240__other__p21__scope_3__0007,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,r131_waltdisney,company,Scope 3,范围3,Other indirect emissions,其他间接排放,6,Category 6,类别6 商务差旅,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"EMISSIONS FROM OUR VALUE CHAIN (SCOPE 3) • Reduce Scope 3 emissions through absolute reduction and supplier and licensee engagement: – Reduce absolute Scope 3 GHG emissions from purchased goods and services, capital goods, fuel- and energy-",,21,seed_batch_04,medium
batch_04,batch_04__r131_waltdisney__20240__other__p28__scope_3__0008,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,r131_waltdisney,company,Scope 3,范围3,Other indirect emissions,其他间接排放,5,Category 5,类别5 运营产生的废弃物,Waste in operations,运营废弃物,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"NR NR Category 1 Purchased Goods and Services9, 10, 11, 12 In Progress 6,163,290 6,050,917 NR NR Category 2 Capital Goods9, 11 In Progress 524,813 552,929 NR NR Category 3 Fuel- and Energy-Related Activities11, 13 In Progress 420,059 525,32",,28,seed_batch_04,medium
batch_04,batch_04__r131_waltdisney__20240__other__p28__scope_3__0009,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,r131_waltdisney,company,Scope 3,范围3,Other indirect emissions,其他间接排放,6,Category 6,类别6 商务差旅,Business travel,商务差旅,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"NR NR Category 1 Purchased Goods and Services9, 10, 11, 12 In Progress 6,163,290 6,050,917 NR NR Category 2 Capital Goods9, 11 In Progress 524,813 552,929 NR NR Category 3 Fuel- and Energy-Related Activities11, 13 In Progress 420,059 525,32",,28,seed_batch_04,medium
batch_04,batch_04__r131_waltdisney__20240__other__p28__scope_3__0010,r131_waltdisney__20240__other,r131_waltdisney,华特迪士尼公司,WALT DISNEY,131,r131_waltdisney,company,Scope 3,范围3,Other indirect emissions,其他间接排放,1,Category 1,类别1 购买的商品和服务,Value-chain activities,价值链活动,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"NR NR Category 1 Purchased Goods and Services9, 10, 11, 12 In Progress 6,163,290 6,050,917 NR NR Category 2 Capital Goods9, 11 In Progress 524,813 552,929 NR NR Category 3 Fuel- and Energy-Related Activities11, 13 In Progress 420,059 525,32",,28,seed_batch_04,medium
