batch_id,company_id,company_name_zh,company_name_en,world500_rank,gbt4754_section_code,gbt4754_section_name_zh,gbt4754_section_name_en,mapping_basis_en,mapping_basis_zh,review_status,confidence_level
batch_11,r486_linde,林德集团,LINDE,486,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r487_heineken,喜力公司,HEINEKEN,487,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r492_emiratesgroup,阿联酋航空集团,EMIRATES GROUP,492,G,交通运输、仓储和邮政业,"Transport, Storage and Post",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r494_metro,麦德龙,METRO,494,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r495_subaru,斯巴鲁公司,SUBARU,495,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r005_sinopecgroup,中国石油化工集团有限公司,SINOPEC GROUP,5,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r006_chinanationalpetroleum,中国石油天然气集团有限公司,CHINA NATIONAL PETROLEUM,6,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r022_industrialandcommercialbankofchina,中国工商银行股份有限公司,INDUSTRIAL & COMMERCIAL BANK OF CHINA,22,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r024_glencore,嘉能可,GLENCORE,24,B,采矿业,Mining,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r030_chinaconstructionbank,中国建设银行股份有限公司,CHINA CONSTRUCTION BANK,30,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r038_bankofamerica,美国银行,BANK OF AMERICA,38,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r039_generalmotors,通用汽车公司,GENERAL MOTORS,39,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r049_electricitédefrance,法国电力公司,ELECTRICITÉ DE FRANCE,49,I,电力、热力、燃气及水生产和供应业,"Information Transmission, Software and Information Technology Services",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r053_pinganinsurance,中国平安保险（集团）股份有限公司,PING AN INSURANCE,53,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r056_chinanationaloffshoreoil,中国海洋石油集团有限公司,CHINA NATIONAL OFFSHORE OIL,56,B,采矿业,Mining,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r058_fanniemae,房利美,FANNIE MAE,58,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r059_chinalifeinsurance,中国人寿保险（集团）公司,CHINA LIFE INSURANCE,59,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r069_chinaminmetals,中国五矿集团有限公司,CHINA MINMETALS,69,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r078_chinasouthernpowergrid,中国南方电网有限责任公司,CHINA SOUTHERN POWER GRID,78,I,电力、热力、燃气及水生产和供应业,"Information Transmission, Software and Information Technology Services",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r094_statefarminsurance,州立农业保险公司,STATE FARM INSURANCE,94,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r095_lifeinsurancecorpofindia,印度人寿保险公司,LIFE INSURANCE CORP. OF INDIA,95,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r100_sk集团,SK集团,SK集团,100,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r103_huaweiinvestmentandholding,华为投资控股有限公司,HUAWEI INVESTMENT & HOLDING,103,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r114_royalaholddelhaize,皇家阿霍德德尔海兹集团,ROYAL AHOLD DELHAIZE,114,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_11,r119_christiandior,迪奥公司,CHRISTIAN DIOR,119,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
