batch_id,standard_reference_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_role_en,standard_role_zh,referenced_content_en,referenced_content_zh,scope_relevance_en,scope_relevance_zh,emission_type_relevance_en,emission_type_relevance_zh,accounting_principle_en,accounting_principle_zh,is_gb_standard,gb_standard_code,referenced_snippet,evidence_page,review_status,confidence_level
batch_03,batch_03__r079_uniper公司__20250__climatereport__esrs_csrd,r079_uniper公司__20250__climatereport,r079_uniper公司,Uniper公司,Uniper公司,79,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,"is aim, we have developed a robust Climate Transition Plan that is designed to serve as a roadmap to embrace the transformation our company needs. Our approach to structuring our Climate Transition Plan follows the European Sustainability R",6,seed_batch_03,medium
batch_03,batch_03__r079_uniper公司__20250__climatereport__gri,r079_uniper公司__20250__climatereport,r079_uniper公司,Uniper公司,Uniper公司,79,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"nagement and metrics, and targets. As of November 2023, the TCFD was replaced by the International Sustainability Standards Board (ISSB). Corporate Sustainability Reporting Directive Unlike in previous years, the frameworks of the Global Re",21,seed_batch_03,medium
batch_03,batch_03__r079_uniper公司__20250__climatereport__tcfd,r079_uniper公司__20250__climatereport,r079_uniper公司,Uniper公司,Uniper公司,79,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,"nagement and metrics, and targets. As of November 2023, the TCFD was replaced by the International Sustainability Standards Board (ISSB). Corporate Sustainability Reporting Directive Unlike in previous years, the frameworks of the Global Re",21,seed_batch_03,medium
batch_03,batch_03__r079_uniper公司__20250__climatereport__ifrs_s2,r079_uniper公司__20250__climatereport,r079_uniper公司,Uniper公司,Uniper公司,79,IFRS S2,IFRS S2,Climate disclosure standard,气候披露标准,Disclosure standard,披露标准,Climate-related financial disclosures and emissions metrics for investors.,面向投资者的气候相关财务披露及排放指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality|Comparability,财务重要性|可比性,no,,"nagement and metrics, and targets. As of November 2023, the TCFD was replaced by the International Sustainability Standards Board (ISSB). Corporate Sustainability Reporting Directive Unlike in previous years, the frameworks of the Global Re",21,seed_batch_03,medium
batch_03,batch_03__r079_uniper公司__20250__climatereport__ghg_protocol,r079_uniper公司__20250__climatereport,r079_uniper公司,Uniper公司,Uniper公司,79,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,"carrying out the double materiality assessment (DMA) in accor- dance with the ESRS. As part of the DMA, the sources and concentration points of Uniper’s GHG emissions in its value chain and its own business activities are assessed based on ",30,seed_batch_03,medium
batch_03,batch_03__r082_allianz__20240__annualreport__esrs_csrd,r082_allianz__20240__annualreport,r082_allianz,安联保险集团,ALLIANZ,82,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,the good progress made. One of the key topics at the meetings held in the financial year under review was the implementation of the European requirements for future sustainability reporting in accordance with the Corporate Sustainability Re,8,seed_batch_03,medium
batch_03,batch_03__r082_allianz__20240__annualreport__ghg_protocol,r082_allianz__20240__annualreport,r082_allianz,安联保险集团,ALLIANZ,82,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,"z 2030 intermediate targets: alignment with 1.5 °C pathways We consider our impact on climate change to result from the GHG emissions generated from our business (Scope 1, 2 and 3 emissions). For Scope 3, category 15, our reporting boundari",75,seed_batch_03,medium
batch_03,batch_03__r082_allianz__20240__annualreport__pcaf,r082_allianz__20240__annualreport,r082_allianz,安联保险集团,ALLIANZ,82,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,Accounting standard,核算标准,Accounting methodology for financed emissions and investment-related footprints.,投融资排放及投资相关碳足迹核算方法。,Scope 3,范围3,Other indirect emissions,其他间接排放,Attribution|Data quality hierarchy,归因原则|数据质量层级,no,,"IAE) and have set emission reduction targets in 2023. While we deem IAE as not mandatory under E1 of the ESRS, we have developed an entity-specific metric to report these emissions, based on the methodology of the Partnership for Carbon Acc",76,seed_batch_03,medium
batch_03,batch_03__r082_allianz__20240__annualreport__gri,r082_allianz__20240__annualreport,r082_allianz,安联保险集团,ALLIANZ,82,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,ntinued to consolidate our tax transparency reporting products while maintaining the same level of information. We incorporated our total tax contribution into the Annual Report alongside updates on current tax topics and developments. Our ,190,seed_batch_03,medium
batch_03,batch_03__r084_chinaenergyinvestment__20240__sustainabilityreport__gri,r084_chinaenergyinvestment__20240__sustainabilityreport,r084_chinaenergyinvestment,国家能源投资集团有限责任公司,CHINA ENERGY INVESTMENT,84,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,业利益相关方; 确定关键利益相关方; 确定利益相关方关注可持续发展议题; 利益相关方会议。 1 议题确定 STN NINE EOE EEE LESS 通过问卷调查，邀请利益相关方评价议题重要程度，按照双 性原则，从财务重要性和影响重要性 财政部《企业可持续披露准则 本准则 (试行) 》 人 本 oe . io a 7 ee _ 7 oo 中国社会科学院《中国企业可持续发展报告指南 CASS_ESG6.0》 两个维度评估形成本年度可持续发展议题优先次序，确定报告重点披露议题。 ,46,seed_batch_03,medium
