activity_category_en,assurance_stage_en,calculation_method_en,company_id,company_name_en,company_name_zh,data_source_type_en,evidence_page,gbt4754_section_code,gbt4754_section_name_en,gbt4754_section_name_zh,label,match_status,node_id,node_type,page_count,report_id,review_status,scope_en,source_file,standard_name_en,world500_rank
,,,r185_zhejianggeelyholdinggroup,ZHEJIANG GEELY HOLDING GROUP,浙江吉利控股集团有限公司,,,,,,浙江吉利控股集团有限公司,,company::r185_zhejianggeelyholdinggroup,Company,,,,,,,185
,,,,,,,,,,,r185_zhejianggeelyholdinggroup__20240__sustainabilityreport,matched_auto_medium,report::r185_zhejianggeelyholdinggroup__20240__sustainabilityreport,Report,101,r185_zhejianggeelyholdinggroup__20240__sustainabilityreport,,,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,,
,,,,,,,,,,,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,,source::Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,SourceFile,,,,,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,,
,,,r198_wilmarinternational,WILMAR INTERNATIONAL,丰益国际,,,,,,丰益国际,,company::r198_wilmarinternational,Company,,,,,,,198
,,,,,,,,,,,r198_wilmarinternational__20240__other,matched_auto_medium,report::r198_wilmarinternational__20240__other,Report,92,r198_wilmarinternational__20240__other,,,24_0151_wilmar_2024_sr-v7-27-may.pdf,,
,,,,,,,,,,,24_0151_wilmar_2024_sr-v7-27-may.pdf,,source::24_0151_wilmar_2024_sr-v7-27-may.pdf,SourceFile,,,,,24_0151_wilmar_2024_sr-v7-27-may.pdf,,
,,,r203_aeon,AEON,日本永旺集团,,,,,,日本永旺集团,,company::r203_aeon,Company,,,,,,,203
,,,,,,,,,,,r203_aeon__nan__sustainabilityreport,matched_auto_medium,report::r203_aeon__nan__sustainabilityreport,Report,9,r203_aeon__nan__sustainabilityreport,,,AEON sustainability report.pdf,,
,,,,,,,,,,,AEON sustainability report.pdf,,source::AEON sustainability report.pdf,SourceFile,,,,,AEON sustainability report.pdf,,
,,,r207_hca医疗保健公司,HCA 医疗保健公司,HCA 医疗保健公司,,,,,,HCA 医疗保健公司,,company::r207_hca医疗保健公司,Company,,,,,,,207
,,,,,,,,,,,r207_hca医疗保健公司__20230__sustainabilityreport,matched_auto_medium,report::r207_hca医疗保健公司__20230__sustainabilityreport,Report,11,r207_hca医疗保健公司__20230__sustainabilityreport,,,HCA HEALTHCARE_2023_annualsustainabilityreport.pdf,,
,,,,,,,,,,,HCA HEALTHCARE_2023_annualsustainabilityreport.pdf,,source::HCA HEALTHCARE_2023_annualsustainabilityreport.pdf,SourceFile,,,,,HCA HEALTHCARE_2023_annualsustainabilityreport.pdf,,
,,,r209_lg电子,LG电子,LG电子,,,,,,LG电子,,company::r209_lg电子,Company,,,,,,,209
,,,,,,,,,,,r209_lg电子__20240__sustainabilityreport,matched_auto_medium,report::r209_lg电子__20240__sustainabilityreport,Report,169,r209_lg电子__20240__sustainabilityreport,,,2024-2025_LGE_Sustainability_Report_English.pdf,,
,,,,,,,,,,,2024-2025_LGE_Sustainability_Report_English.pdf,,source::2024-2025_LGE_Sustainability_Report_English.pdf,SourceFile,,,,,2024-2025_LGE_Sustainability_Report_English.pdf,,
,,,r237_deltaairlines,DELTA AIR LINES,达美航空,,,,,,达美航空,,company::r237_deltaairlines,Company,,,,,,,237
,,,,,,,,,,,r237_deltaairlines__20240__other,matched_auto_medium,report::r237_deltaairlines__20240__other,Report,59,r237_deltaairlines__20240__other,,,delta-difference-2024-report.pdf,,
,,,,,,,,,,,delta-difference-2024-report.pdf,,source::delta-difference-2024-report.pdf,SourceFile,,,,,delta-difference-2024-report.pdf,,
,,,r257_edekazentrale,EDEKA ZENTRALE,德国艾德卡公司,,,,,,德国艾德卡公司,,company::r257_edekazentrale,Company,,,,,,,257
,,,,,,,,,,,r257_edekazentrale__20230__other,matched_auto_medium,report::r257_edekazentrale__20230__other,Report,25,r257_edekazentrale__20230__other,,,edeka_group_company_report_2023__english_version-2.pdf,,
,,,,,,,,,,,edeka_group_company_report_2023__english_version-2.pdf,,source::edeka_group_company_report_2023__english_version-2.pdf,SourceFile,,,,,edeka_group_company_report_2023__english_version-2.pdf,,
,,,r266_prudentialfinancial,PRUDENTIAL FINANCIAL,保德信金融集团,,,,,,保德信金融集团,,company::r266_prudentialfinancial,Company,,,,,,,266
