activity_category_en,assurance_stage_en,calculation_method_en,company_id,company_name_en,company_name_zh,data_source_type_en,evidence_page,gbt4754_section_code,gbt4754_section_name_en,gbt4754_section_name_zh,label,match_status,node_id,node_type,page_count,report_id,review_status,scope_en,source_file,standard_name_en,world500_rank
,,,r223_stonex集团,StoneX集团,StoneX集团,,,,,,StoneX集团,,company::r223_stonex集团,Company,,,,,,,223
,,,,,,,,,,,r223_stonex集团__20240__other,matched_auto_high,report::r223_stonex集团__20240__other,Report,21,r223_stonex集团__20240__other,,,StoneX_ESG_Report_08.26.2024.pdf,,
,,,,,,,,,,,StoneX_ESG_Report_08.26.2024.pdf,,source::StoneX_ESG_Report_08.26.2024.pdf,SourceFile,,,,,StoneX_ESG_Report_08.26.2024.pdf,,
,,,r224_zurichinsurancegroup,ZURICH INSURANCE GROUP,苏黎世保险集团,,,,,,苏黎世保险集团,,company::r224_zurichinsurancegroup,Company,,,,,,,224
,,,,,,,,,,,r224_zurichinsurancegroup__20240__sustainabilityreport,matched_auto_high,report::r224_zurichinsurancegroup__20240__sustainabilityreport,Report,106,r224_zurichinsurancegroup__20240__sustainabilityreport,,,ZURICH INSURANCE GROUP sustainability-report-2024.pdf,,
,,,,,,,,,,,ZURICH INSURANCE GROUP sustainability-report-2024.pdf,,source::ZURICH INSURANCE GROUP sustainability-report-2024.pdf,SourceFile,,,,,ZURICH INSURANCE GROUP sustainability-report-2024.pdf,,
,,,r225_bouygues,BOUYGUES,法国布伊格集团,,,,,,法国布伊格集团,,company::r225_bouygues,Company,,,,,,,225
,,,,,,,,,,,r225_bouygues__20250__sustainabilityreport,matched_auto_high,report::r225_bouygues__20250__sustainabilityreport,Report,39,r225_bouygues__20250__sustainabilityreport,,,BOUYGUES sustainability 20250402-ri-va-tds.pdf,,
,,,,,,,,,,,BOUYGUES sustainability 20250402-ri-va-tds.pdf,,source::BOUYGUES sustainability 20250402-ri-va-tds.pdf,SourceFile,,,,,BOUYGUES sustainability 20250402-ri-va-tds.pdf,,
,,,r226_mizuhofinancialgroup,MIZUHO FINANCIAL GROUP,日本瑞穗金融集团,,,,,,日本瑞穗金融集团,,company::r226_mizuhofinancialgroup,Company,,,,,,,226
,,,,,,,,,,,r226_mizuhofinancialgroup__20240__datapack,matched_auto_high,report::r226_mizuhofinancialgroup__20240__datapack,Report,28,r226_mizuhofinancialgroup__20240__datapack,,,MIZUHO FINANCIAL GROUP esg_databook_2024.pdf,,
,,,,,,,,,,,MIZUHO FINANCIAL GROUP esg_databook_2024.pdf,,source::MIZUHO FINANCIAL GROUP esg_databook_2024.pdf,SourceFile,,,,,MIZUHO FINANCIAL GROUP esg_databook_2024.pdf,,
,,,r227_daimlertruckholding,DAIMLER TRUCK HOLDING,戴姆勒卡车控股股份公司,,,,,,戴姆勒卡车控股股份公司,,company::r227_daimlertruckholding,Company,,,,,,,227
,,,,,,,,,,,r227_daimlertruckholding__20240__esgreport,matched_auto_high,report::r227_daimlertruckholding__20240__esgreport,Report,10,r227_daimlertruckholding__20240__esgreport,,,daimler-truck-esg-factbook-fy-2024.pdf,,
,,,,,,,,,,,daimler-truck-esg-factbook-fy-2024.pdf,,source::daimler-truck-esg-factbook-fy-2024.pdf,SourceFile,,,,,daimler-truck-esg-factbook-fy-2024.pdf,,
,,,r228_inggroup,ING GROUP,荷兰国际集团,,,,,,荷兰国际集团,,company::r228_inggroup,Company,,,,,,,228
,,,,,,,,,,,r228_inggroup__20250__climatereport,matched_auto_high,report::r228_inggroup__20250__climatereport,Report,30,r228_inggroup__20250__climatereport,,,ING GROUP Climate-Update-2025.pdf,,
